issn_1,issn_2,quartile,title,h_index,category
18524206,,Q2,Revista Argentina de Ciencias del Comportamiento,8,
20769210,,Q2,Solov'evskie Issledovania,2,
18763324,10751262,Q2,Soviet and Post Soviet Review,11,
17464498,17433509,Q2,WIT Transactions on the Built Environment,31,
00018368,,Q3,Administrative Law Review,32,
18480357,18492150,Q3,Croatian and Comparative Public Administration,5,
18756581,15734048,Q3,Current Women's Health Reviews,18,
17263247,,Q3,Ekonomicheskaya Sotsiologiya,8,
17086310,,Q3,"Enfances, Familles, Generations",9,
00143138,23529199,Q3,European Taxation,4,
2174081X,18880967,Q3,Ibersid,6,
19473451,1947346X,Q3,International Journal of Technoethics,15,
20082363,16802993,Q3,"Iranian Journal of Obstetrics, Gynecology and Infertility",23,
22141677,,Q3,JCRS Online Case Reports,8,
23524529,,Q3,Journal of Anesthesia History,11,
15699838,09576851,Q3,Journal of Asian Pacific Communication,24,
26300656,26300583,Q3,Journal of Current Science and Technology,7,
2149018X,,Q3,Journal of Health and Nursing Management,3,
15481476,13880292,Q3,Journal of International Wildlife Law and Policy,22,
20884842,24428795,Q3,Jurnal Optimasi Sistem Industri,5,
24523151,,Q3,Kasetsart Journal of Social Sciences,31,
19382545,21946531,Q3,Law and Ethics of Human Rights,16,
16366522,,Q3,Medecine Palliative,12,
15277143,,Q3,North American Journal of Psychology,33,
22812628,,Q3,Osservatorio del Diritto Civile e Commerciale,4,
01887653,,Q3,Perfiles Latinoamericanos,15,
18977626,27197026,Q3,Przeglad Prawa Rolnego,2,
2658381X,,Q3,Research Results in Pharmacology,11,
27132315,27132323,Q3,Russian Military Medical Academy Reports,4,
26675080,,Q3,Turkish Journal of Vascular Surgery,3,
17412242,17412234,Q3,"World Review of Science, Technology and Sustainable Development",19,
23870346,23410531,Q3,ZARCH,4,
29435641,,Q4,Agricultural Engineering.eu,12,
22393129,03650812,Q4,Annali di Botanica,23,
12313726,,Q4,Archives of Hydroengineering and Environmental Mechanics,16,
16734785,,Q4,CAAI Transactions on Intelligent Systems,15,
02751062,,Q4,Chinese Astronomy and Astrophysics,16,
02533758,,Q4,Chinese Journal of Cardiology,29,
00127353,,Q4,DYNA (Colombia),29,
29590671,29590663,Q4,Eurasian Journal of Chemistry,5,
23916761,20830157,Q4,"Informatyka, Automatyka, Pomiary w Gospodarce i Ochronie Srodowiska",9,
22488723,01205609,Q4,Ingenieria e Investigacion,21,
12674982,,Q4,Innovations,14,
21850992,21850984,Q4,International Journal of Automotive Engineering,13,
22528776,27222616,Q4,International Journal of Informatics and Communication Technology,4,
25594397,25596497,Q4,International Journal of Mechatronics and Applied Mechanics,9,
22897895,,Q4,Journal of Advanced Research in Applied Mechanics,4,
11046899,16181530,Q4,Journal of Forest Economics,45,
23221437,23452773,Q4,Journal of Information Systems and Telecommunication,11,
23738456,,Q4,Journal of Ocean and Coastal Economics,7,
24235717,,Q4,Journal of Research and Health,6,
15475778,15475786,Q4,Journal of Transnational Management,24,
24606065,25483013,Q4,Jurnal Kimia Valensi,7,
0386216X,,Q4,Kagaku Kogaku Ronbunshu,20,
18741231,,Q4,Open Chemical Engineering Journal,15,
01043552,,Q4,Revista Enfermagem,16,
2662317X,26623161,Q4,Springer Proceedings in Materials,9,
19709889,19709870,Q4,"TeMA Journal of Land Use, Mobility and Environment",5,
23776935,26933535,-,"Proceedings - IEEE International Conference on Electronics and Nanotechnology, ELNANO",12,
15278271,10679847,Q1,Positions,30,
14746689,14746697,Q1,South Asian Popular Culture,20,
14617048,09213740,Q2,Cultural Dynamics,29,
01208942,20275366,Q2,Dikaion,4,
26667703,26667711,Q2,European Journal for the History of Medicine and Health,12,
25899996,25899988,Q2,International Journal of Islam in Asia,2,
17937108,1793351X,Q2,International Journal of Semantic Computing,22,
15811255,03540448,Q2,Jezikoslovni Zapiski,6,
24104981,25081055,Q2,"Journal of Advocacy, Research and Education",3,
27579395,27579476,Q2,Kadim,2,
1949453X,08145857,Q2,Musicology Australia,12,
18703550,24487228,Q2,Norteamerica,7,
19815344,14139936,Q2,Perspectivas em Ciencia da Informacao,14,
22797777,18268889,Q2,Reti Saperi Linguaggi,5,
19401167,19401159,Q2,Rock Music Studies,9,
10871659,15432947,Q2,Sport History Review,9,
18038220,18041302,Q3,Acta Politologica,7,
24453943,,Q3,Ciudades,5,
15082008,20826737,Q3,Comparative Economic Research,16,
01217577,24628425,Q3,Hacia la Promocion de la Salud,7,
10991107,11800518,Q3,International Insolvency Review,11,
23344539,23344520,Q3,International Journal of Public Administration in the Digital Age,8,
15424065,,Q3,Journal of Electronic Resources in Medical Libraries,17,
2095302X,,Q3,Journal of Graphics,12,
2589627X,25896288,Q3,Journal of Nature and Science of Medicine,10,
25831194,,Q3,Natural Resources for Human Health,5,
1526744X,,Q3,Nephrology Nursing Journal,41,
24138568,27900231,Q3,Palestinian Medical and Pharmaceutical Journal,5,
11383305,23405007,Q3,Tripodos,10,
15965996,15969827,Q3,Tropical Journal of Pharmaceutical Research,53,
0120548X,19001649,Q4,Acta Biologica Colombiana,22,
23007117,00015814,Q4,Acta Haematologica Polonica,13,
14507188,2406095X,Q4,Acta Periodica Technologica,22,
18992358,,Q4,"Acta Physica Polonica B, Proceedings Supplement",21,
16735102,,Q4,Bulletin of Botanical Research,8,
2561987X,,Q4,Canadian Prosthetics and Orthotics Journal,7,
10056661,,Q4,Chinese Journal of Schistosomiasis Control,19,
01228706,25005308,Q4,Ciencia Tecnologia Agropecuaria,12,
04527739,,Q4,Die Kuste,15,
01004670,,Q4,Ecletica Quimica,26,
1323577X,,Q4,Educational Practice and Theory,8,
13480391,,Q4,e-Journal of Surface Science and Nanotechnology,26,
0932383X,,Q4,Elektrotechnik und Informationstechnik,23,
18206069,05340012,Q4,Genetika,25,
00900222,,Q4,Great Lakes Entomologist,21,
11084189,,Q4,Hippokratia,39,
26888246,,Q4,Improved Oil and Gas Recovery,3,
17512018,1751200X,Q4,International Journal of Business and Systems Research,20,
14747332,17418186,Q4,International Journal of Revenue Management,14,
2692398X,26923998,Q4,International Journal of Systemic Therapy,22,
17418208,14710242,Q4,International Journal of Vehicle Information and Communication Systems,11,
22285415,17354161,Q4,Iranian Food Science and Technology Research Journal,6,
23454342,17358612,Q4,Iranian Journal of Medical Microbiology,9,
22390227,11268042,Q4,Italian Journal of Pure and Applied Mathematics,22,
18149111,20797249,Q4,Jordan Journal of Chemistry,5,
19349378,10683372,Q4,Journal of Contemporary Physics,14,
25824252,,Q4,Journal of Innovative Image Processing,5,
15894673,,Q4,Journal of Landscape Ecology,11,
18830498,00232513,Q4,Kobe Journal of Medical Sciences,31,
0253231X,,Q4,Kung Cheng Je Wu Li Hsueh Pao/Journal of Engineering Thermophysics,27,
24056014,,Q4,Nuclear and Particle Physics Proceedings,82,
19846428,,Q4,Orbital,14,
1793642X,01296264,Q4,Parallel Processing Letters,34,
20290551,13920340,Q4,Pedagogika,11,
25198521,25202588,Q4,Regulatory Mechanisms in Biosystems,11,
18703542,,Q4,Revista Mexicana de Fisica E,15,
25875760,20720076,Q4,Rossiiskii Oftal'mologicheskii Zhurnal,7,
14514869,22177183,Q4,Serbian Journal of Electrical Engineering,10,
11251964,20385587,Q4,Statistica Applicata,5,
03731332,,Q4,Sumarski List,19,
21470294,25289691,Q4,Trakya University Journal of Natural Sciences,5,
1301062X,,Q4,Turk Noroloji Dergisi,10,
26867613,03729311,Q4,Zhurnal Mikrobiologii Epidemiologii i Immunobiologii,15,
25746308,,-,ASHRAE and IBPSA-USA Building Simulation Conference,11,
20705786,20705778,-,Eurographics Workshop on Visual Computing for Biomedicine,6,
19490313,19490305,-,"IEEE International Symposium on Precision Clock Synchronization for Measurement, Control, and Communication, ISPCS",16,
15525996,,-,Proceedings of the ACM/IEEE Joint Conference on Digital Libraries,47,
00741795,,-,"Proceedings of the International Astronautical Congress, IAC",21,
19899831,15773442,Q1,America sin Nombre,4,
20425937,,Q1,Ancient Asia,4,
02106124,,Q1,Atlantis,17,
23989777,23989785,Q1,Deleuze and Guattari Studies,21,
00294586,20477236,Q1,Nottingham French Studies,12,
10987371,15291499,Q2,Book History,5,
02362007,,Q2,Chelovek,3,
03512908,,Q2,Glasnik SED,8,
00732435,,Q2,Historia (Chile),16,
20400918,17408296,Q2,International Journal of Media and Cultural Politics,16,
14050218,26832593,Q2,Isonomia,3,
2010314X,1094799X,Q2,Journal of Burma Studies,10,
22340793,12251151,Q2,Journal of the Korean Society of Clothing and Textiles,9,
18366821,,Q2,Journal of the Southeast Asian Linguistics Society,6,
16763939,,Q2,Musica Hodie,7,
23516895,24246115,Q2,Slavistica Vilnensis,2,
00091774,,Q2,Transactions of the Charles S Peirce Society,21,
00016837,,Q3,Acta Poloniae Pharmaceutica - Drug Research,53,
07187262,0718204X,Q3,AUS,7,
00418633,,Q3,Boletin Mexicano de Derecho Comparado,10,
11100222,2357089X,Q3,Egyptian Journal of Veterinary Science,9,
22102671,,Q3,Erasmus Law Review,8,
27173593,,Q3,Frontiers in Emergency Medicine,8,
15120112,,Q3,Georgian Medical News,24,
27836207,,Q3,Information and Media,6,
26718200,26714574,Q3,Journal of Asian Sociology,11,
23495014,24550094,Q3,Journal of Forensic Science and Medicine,10,
0256422X,,Q3,Journal of Statistical Research,2,
2299551X,00114553,Q3,Journal of Stomatology,14,
27130525,27130533,Q3,Kutafin Law Review,4,
15112802,,Q3,Malaysian Journal of Consumer and Family Economics,11,
19849729,19848161,Q3,"Revista de Direito, Estado e Telecomunicacoes",7,
23169834,,Q3,Revista de Gestao Ambiental e Sustentabilidade,5,
25258222,,Q3,Revista Pesquisa Qualitativa,4,
1214813X,18036104,Q3,Socialni Studia/Social Studies,9,
14738481,17549469,Q3,Studies in Ethnicity and Nationalism,26,
25662147,,Q3,Transactions of the Association of European Schools of Planning,5,
16780345,16799216,Q4,Acta Scientiae Veterinariae,18,
18538460,05240476,Q4,Bonplandia,6,
02134497,21736936,Q4,Cadernos do Laboratorio Xeoloxico de Laxe,16,
15179702,,Q4,Educacao e Pesquisa,24,
09723099,22785124,Q4,Environment Conservation Journal,6,
2277470X,2319247X,Q4,Exploratory Animal and Medical Research,9,
19824688,00153826,Q4,Floresta,19,
15479846,15479854,Q4,Foundations and Trends in Microeconomics,21,
2406078X,03503593,Q4,Glasnik - Srpskog Geografskog Drustva,6,
15346617,00187143,Q4,Human Biology,60,
17500664,17500672,Q4,International Journal of Electronic Customer Relationship Management,18,
1741508X,14728923,Q4,International Journal of Energy Technology and Policy,19,
20457804,20457812,Q4,International Journal of Human Factors and Ergonomics,13,
17418127,14684330,Q4,International Journal of Management and Enterprise Development,29,
17465370,17465389,Q4,International Journal of Technoentrepreneurship,11,
00213551,,Q4,Japan Agricultural Research Quarterly,39,
14508109,24060968,Q4,Journal of Agricultural Sciences (Belgrade),5,
2251905X,22519041,Q4,Journal of Crop Protection,12,
1229828X,,Q4,Journal of Korea Trade,10,
24148105,,Q4,Journal of Network Intelligence,13,
27317129,27317137,Q4,Kardiologie,20,
26631334,26631342,Q4,Machinery and Energetics,7,
17210321,19725167,Q4,Psicologia della Salute,17,
00487120,15783278,Q4,Rehabilitacion,13,
21723427,16975200,Q4,Revista de Investigacion en Educacion,4,
18145469,23080531,Q4,Revista de la Facultad de Medicina Humana,11,
09716580,,Q4,Toxicology International,36,
07713312,22958010,Q4,Tropicultura,10,
08696055,,Q4,Zapiski Rossiiskogo Mineralogicheskogo Obshchestva,8,
18227732,,-,Olympiads in Informatics,15,
21611343,,-,"Proceedings - International Conference on Developments in eSystems Engineering, DeSE",19,
26944804,,-,"Proceedings - International Conference on Knowledge and Systems Engineering, KSE",6,
23792027,05473578,-,"Proceedings of the IEEE National Aerospace Electronics Conference, NAECON",20,
2325128X,23251298,Q1,International Journal of Design Education,6,
15209857,2328966X,Q1,Modern Chinese Literature and Culture,10,
07160798,,Q1,Taller de Letras,5,
20849257,,Q2,Ethics in Progress,6,
21655405,21655413,Q2,Journal of Africana Religions,7,
13922343,,Q2,Lithuanian historical studies / Lithuanian Institute of History,6,
25150456,23971851,Q2,Modern American History,7,
07174659,07194692,Q2,Revista Chilena de Fonoaudiologia,4,
2544073X,01376608,Q2,Studia Semiotyczne,3,
25492276,,Q3,Bali Journal of Anesthesiology,5,
25030841,23564512,Q3,Brawijaya Law Journal,3,
20954352,,Q3,Chinese Critical Care Medicine,24,
25299824,,Q3,European Public and Social Innovation Review,6,
10083650,,Q3,Forensic Science and Technology,6,
00178039,,Q3,Harvard Civil Rights-Civil Liberties Law Review,32,
11226714,,Q3,Italian Journal of Anatomy and Embryology,32,
24092290,,Q3,Journal of Asian Midwives,4,
16067509,23099119,Q3,Journal of Library and Information Studies,4,
22540644,18852564,Q3,Journal of Tourism Analysis,13,
0733558X,,Q3,Research in the Sociology of Organizations,51,
18536387,,Q3,Revista Argentina de Antropologia Biologica,5,
18980295,00015296,Q4,Acta Biologica Cracoviensia Series Botanica,37,
20459858,20459866,Q4,"Bioinspired, Biomimetic and Nanobiomaterials",20,
1532527X,02726343,Q4,Electromagnetics,35,
10035788,,Q4,Food and Machinery,10,
1004874X,,Q4,Guangdong Agricultural Sciences,9,
10933611,19404360,Q4,High Temperature Material Processes,20,
09740112,09728538,Q4,Indian Journal of Horticulture,17,
00195324,,Q4,Indian Journal of Mathematics,11,
17478413,17478405,Q4,International Journal of Security and Networks,28,
1741539X,17415403,Q4,International Journal of Services Operations and Informatics,16,
15571289,15528855,Q4,JAVA - Journal of the Association for Vascular Access,23,
27156087,27156079,Q4,Journal of Applied Engineering and Technological Science,11,
18689256,18655785,Q4,Journal of Hematopathology,21,
15630277,26174871,Q4,"KazNU Bulletin. Mathematics, Mechanics, Computer Science Series",4,
26824140,26824132,Q4,Microbes and Infectious Diseases,7,
23733357,23733349,Q4,New directions for student leadership,12,
18165095,25000845,Q4,Oftalmologiya,10,
02094541,,Q4,Oxidation Communications,23,
13377027,13353055,Q4,Petroleum and Coal,20,
08721904,,Q4,Portugaliae Electrochimica Acta,37,
22183000,24141267,Q4,"Radioelektronika, Nanosistemy, Informacionnye Tehnologii",8,
20076835,,Q4,Revista Alconpat,3,
10264469,,Q4,Taiwan Journal of Forest Science,17,
2414438X,2414441X,Q4,Theory and Practice of Meat Processing,8,
26640597,18131646,Q4,Tikrit Journal for Agricultural Sciences,5,
13030248,26875594,Q4,Uludag Aricilik Dergisi,8,
23112077,19988591,Q4,"Vestnik Tomskogo Gosudarstvennogo Universiteta, Biologiya",8,
00435147,,Q4,Wiadomosci Lekarskie,20,
20507836,20507828,Q1,Architecture and Culture,7,
21710147,22549633,Q1,Imago - Revista de Emblematica y Cultura Visual,3,
00471542,19976720,Q1,Islas,3,
2542243X,25417894,Q1,Literature of the Americas,3,
00373222,15383555,Q1,Shakespeare Quarterly,32,
14409917,15685160,Q2,Critical Horizons,22,
15700615,15680584,Q2,European Journal of East Asian Studies,15,
19374585,19374577,Q2,International Journal of Feminist Approaches to Bioethics,16,
25785656,,Q2,Journal of Holocaust Research,6,
26986779,,Q2,Kriminologie,5,
2079312X,11320214,Q2,Linguistica,7,
10688218,,Q2,Southern Cultures,13,
18209955,26834138,Q3,Archives of Veterinary Medicine,4,
21827974,08725632,Q3,Boletim do Arquivo da Universidade de Coimbra,3,
17535522,13505033,Q3,Conservation and Management of Archaeological Sites,17,
13004182,,Q3,Fabad Journal of Pharmaceutical Sciences,21,
1309100X,,Q3,Journal of International Dental and Medical Research,18,
21586195,,Q3,Journal of Learning Spaces,8,
13914588,,Q3,Journal of the National Science Foundation of Sri Lanka,27,
07199104,07199112,Q3,Latin American Legal Studies,2,
15728625,0144932X,Q3,Liverpool Law Review,16,
01777726,,Q3,Pferdeheilkunde,27,
04860349,,Q3,Rassegna Italiana di Sociologia,15,
20117582,26196107,Q3,Revista Colombiana de Cirugia,8,
25829793,,Q4,Advances in Artificial Intelligence and Machine Learning,5,
29753848,,Q4,Advances in Civil and Architectural Engineering,4,
23838477,24660523,Q4,Advances in Computational Design,17,
25200518,,Q4,AME Medical Journal,8,
10276661,,Q4,Angiologiya i Sosudistaya Khirurgiya,12,
14763540,10556796,Q4,Astronomical and Astrophysical Transactions,4,
10053093,,Q4,Cailiao Yanjiu Xuebao/Chinese Journal of Materials Research,20,
00087475,,Q4,Castanea,29,
1006754X,,Q4,Chinese Journal of Engineering Design,10,
13545752,,Q4,Emergency Nurse,20,
22542884,22553517,Q4,Enfermeria Nefrologica,13,
26168537,25229869,Q4,Eurasian Journal of Physics and Functional Materials,7,
20749414,23131748,Q4,Food Processing: Techniques and Technology,9,
20795831,20795696,Q4,Gynecology,9,
17516536,17516528,Q4,International Journal of High Performance Systems Architecture,15,
24688827,24688835,Q4,International Journal of Noncommunicable Diseases,9,
27756130,,Q4,International Journal of Tropical Drylands,4,
17357489,,Q4,Iranian Journal of Epidemiology,16,
15443175,15443167,Q4,Journal for Vascular Ultrasound,14,
